Stratify_Col,Seed,Model,Outlier_Mode,Test_R2,Test_RMSE,Test_MAE,CV_R2_Mean
Al,25,ExtraTrees,winsorize_1_99,0.9433027947716804,69.88018897860294,24.656727272727263,0.706382822872101
Al,25,KNN,winsorize_1_99,0.9073877092293952,89.31153593661811,32.29960519742368,0.6981482726631871
Al,25,Ridge,winsorize_1_99,0.8981629040062931,93.65398212266874,39.8042503379445,0.7777862859128442
Al,25,MLP,winsorize_1_99,0.7906233145075954,134.2880616483412,58.989500313938514,0.7348305861617022
Al,26,RandomForest,none,-0.6481872485427056,179.71490328839457,45.51474945454538,0.8659417066036406
Al,26,ExtraTrees,none,0.13393240192627642,130.27368978440776,35.79889818181815,0.8887170136543624
Al,26,KNN,none,0.22170178555867648,123.49626857719257,40.48287849924583,0.8240889453983961
Al,26,Ridge,none,0.3416353396588543,113.58319320480291,39.95978994666428,0.7986288793700769
Al,26,MLP,none,0.6212961796460037,86.14511631744091,43.30916536958401,0.6231842819551764
Al,26,RandomForest,winsorize_1_99,-0.7559921339363955,185.49922591879883,46.28282836363629,0.8674972092119301
Al,26,ExtraTrees,winsorize_1_99,-0.2504888776715022,156.5383440314524,40.981351272727196,0.8862163863892754
Al,26,KNN,winsorize_1_99,0.30894940322422304,116.36858186136763,37.71268848634216,0.8298925900385983
Al,26,Ridge,winsorize_1_99,0.07446022134790431,134.67232660730198,53.28664770728426,0.7989310993831888
Al,26,MLP,winsorize_1_99,0.5888472927897686,89.75990736181372,40.18766739721747,0.6035115342542529
Al,27,RandomForest,none,0.8432644060194677,143.77479169160253,52.73693163636375,0.7419934264649019
Al,27,ExtraTrees,none,0.9271390196508267,98.02716328941426,39.71103745454543,0.7711508644218195
Al,27,KNN,none,0.8528219404065296,139.32224579754228,54.74436216758875,0.7513753771065173
Al,27,Ridge,none,0.9663114731712985,66.65610617264498,35.6719349608342,0.6627993987960445
Al,27,MLP,none,0.9293239104692002,96.54620027329855,41.51870021871885,0.17691406119280834
Al,27,RandomForest,winsorize_1_99,0.8255161370068946,151.6968504078445,54.870116000000124,0.7110878864499842
Al,27,ExtraTrees,winsorize_1_99,0.8971203178675382,116.48331905951221,44.76572436363632,0.7364543585164384
Al,27,KNN,winsorize_1_99,0.8247558077029346,152.02700753834978,57.49868535527255,0.7460259631417253
Al,27,Ridge,winsorize_1_99,0.8950737582179146,117.63620048735743,60.24481878483841,0.7260330236560356
Al,27,MLP,winsorize_1_99,0.7437823209906185,183.8245351325633,63.55209845682673,0.5529094042437828
Al,28,RandomForest,none,0.8862507747926226,33.84834624965491,19.02881272727271,0.8089452094740912
Al,28,ExtraTrees,none,0.8556848953971978,38.125814069444296,21.952222181818158,0.8532988075817028
Al,28,KNN,none,0.8227433338129739,42.25367813730125,25.068950046537235,0.8124580426169601
Al,28,Ridge,none,0.8560020396115088,38.0838987354958,25.90008538706605,0.8531989404886403
Al,28,MLP,none,0.6738826700748743,57.312607853788386,34.23230480738257,0.5138270000684979
Al,28,RandomForest,winsorize_1_99,0.8868356789512236,33.761209151726206,19.09263636363635,0.8066875648091765
Al,28,ExtraTrees,winsorize_1_99,0.844283028982427,39.60328444026963,21.9303916363636,0.8597430829871845
Al,28,KNN,winsorize_1_99,0.8004507619564373,44.832015964283656,26.410713997389564,0.7860712047974703
Al,28,Ridge,winsorize_1_99,0.8272485164869663,41.71325920492821,28.69514881097721,0.8396921938561583
Al,28,MLP,winsorize_1_99,0.6681481337163604,57.81431222728589,34.62055337709124,0.4985452977113519
Al,29,RandomForest,none,0.8957176744827369,86.43330254498761,38.75024799999995,0.45383117408682383
Al,29,ExtraTrees,none,0.9437056808418474,63.50501736560412,29.047605090909045,0.6402054475443508
Al,29,KNN,none,0.9316727317393763,69.96370220220018,34.41959604381761,0.6644689754347027
Al,29,Ridge,none,0.9283933778541672,71.62297352483992,42.18514237100257,0.6556200751914625
Al,29,MLP,none,0.9422287080374141,64.3327021873899,34.59622645573663,0.4825228697759272
Al,29,RandomForest,winsorize_1_99,0.9205603535241834,75.43873634110406,35.156101090909026,0.38893886109481
Al,29,ExtraTrees,winsorize_1_99,0.9402136219683863,65.44506080571473,28.293460363636456,0.557527579943954
Al,29,KNN,winsorize_1_99,0.9569978369022616,55.50356830231955,30.24404071373271,0.6738951662337133
Al,29,Ridge,winsorize_1_99,0.9483493258307476,60.82943055108365,39.02382420950261,0.6072627258269093
Al,29,MLP,winsorize_1_99,0.9322293889896163,69.67812478927414,35.224135361770564,0.4642403304038626
Mn,0,RandomForest,none,0.8348348227236874,111.79161280647297,43.71464763636362,0.7841041243707251
Mn,0,ExtraTrees,none,0.8197724411847315,116.77787762359851,44.73049199999993,0.8174482933048045
Mn,0,KNN,none,0.8124119889317389,119.13860680018993,44.98063256673529,0.7841040058487808
Mn,0,Ridge,none,0.9296543314226957,72.95728409724768,39.720379150548176,0.7709910572865419
Mn,0,MLP,none,0.9220024702983873,76.82284772686764,41.26924328174076,0.7684598005313523
Mn,0,RandomForest,winsorize_1_99,0.8362734741134674,111.30367425860032,43.75335781818182,0.7916511298329806
Mn,0,ExtraTrees,winsorize_1_99,0.8762715963892809,96.75750979105821,41.31820545454537,0.7975446756887443
Mn,0,KNN,winsorize_1_99,0.846000277859862,107.94684322207068,44.194692620200335,0.7748411487713778
Mn,0,Ridge,winsorize_1_99,0.9541592863851209,58.89462525202898,36.41822002808523,0.7564007837649622
Mn,0,MLP,winsorize_1_99,0.9357492929816534,69.72506588584014,38.52405737888498,0.7634821433341713
Mn,1,RandomForest,none,0.502337215238443,184.36947174189035,59.238547636363535,0.7265040640027274
Mn,1,ExtraTrees,none,0.6354845729937333,157.7899669682715,53.793779999999934,0.8233764153346362
Mn,1,KNN,none,0.6731583650664463,149.4135951568678,49.2124457537754,0.8230915735860673
Mn,1,Ridge,none,0.6869192643816533,146.23441814430907,68.70560228238074,0.8274294222699344
Mn,1,MLP,none,0.7944475830068297,118.49027912689508,61.26760112477898,0.5941164282526309
Mn,1,RandomForest,winsorize_1_99,0.47914224046769327,188.61707160550472,59.99327090909084,0.7107740970185041
Mn,1,ExtraTrees,winsorize_1_99,0.41535263304773995,199.83356108956346,58.874218545454504,0.7740170247808418
Mn,1,KNN,winsorize_1_99,0.724180518751169,137.25680877213827,50.195502764231605,0.8338594480633901
Mn,1,Ridge,winsorize_1_99,0.7244075277218671,137.2003135954461,59.50032194051827,0.7808783268125532
Mn,1,MLP,winsorize_1_99,0.8089202341353243,114.24278424130611,47.769252995649914,0.6309965178786319
Mn,2,RandomForest,none,0.8535061821364808,101.02663456582573,46.81964254545432,0.5145990082827744
Mn,2,ExtraTrees,none,0.9057344390085125,81.04062193543271,38.60107854545423,0.6382146413179288
Mn,2,KNN,none,0.9535906191918808,56.862915615482464,25.497561320240624,0.6815891968263237
Mn,2,Ridge,none,0.9229253358741892,73.27942577605809,42.49701864471059,0.6871359891368077
Mn,2,MLP,none,0.9384035577999511,65.5094647693029,36.590893165135014,0.6119796687861314
Mn,2,RandomForest,winsorize_1_99,0.839468481313725,105.75633557498578,46.60689563636339,0.4880883638765708
Mn,2,ExtraTrees,winsorize_1_99,0.9111721702369063,78.66848070283638,36.716638181818006,0.5431090613904916
Mn,2,KNN,winsorize_1_99,0.9532069959390217,57.09744840543647,25.29027968635594,0.6940843314210499
Mn,2,Ridge,winsorize_1_99,0.9215768007816497,73.91771183920116,43.32820563623191,0.6524923340730497
Mn,2,MLP,winsorize_1_99,0.9372828988324624,66.10270404910987,34.968054773318634,0.6097919984152392
Mn,3,RandomForest,none,0.9504729492036904,27.790132767411404,15.726968363636374,-0.34777280301392094
Mn,3,ExtraTrees,none,0.9595175475425841,25.124810511750162,15.14584981818181,0.2222235912412085
Mn,3,KNN,none,0.9259219749398104,33.98709813424622,17.525497676139413,0.33154175485808646
Mn,3,Ridge,none,0.8756602512827248,44.03260510904162,29.91884561493818,0.2966899092392731
Mn,3,MLP,none,0.5075269659175858,87.63157460865104,39.76232616436655,0.3118256916659765
Mn,3,RandomForest,winsorize_1_99,0.9498944145858174,27.951972354086173,15.752190545454557,-0.461982342746227
Mn,3,ExtraTrees,winsorize_1_99,0.9610919722641579,24.63139428332775,14.900461454545484,0.02456401622856328
Mn,3,KNN,winsorize_1_99,0.9411844037821658,30.28416750952601,16.7361435128662,0.40436943180636253
Mn,3,Ridge,winsorize_1_99,0.7999182113806498,55.85642916615395,33.090203894140245,0.017526337617405473
Mn,3,MLP,winsorize_1_99,0.5110143431881673,87.32074813920065,42.088766888749234,0.17030361047002263
Mn,4,RandomForest,none,0.8993833130297958,98.83641284324791,34.392084727272646,0.668673670044827
Mn,4,ExtraTrees,none,0.9300513456988739,82.40843186802093,35.96551854545436,0.7451380390772167
Mn,4,KNN,none,0.9308357789774022,81.94504785885913,34.51940708165655,0.7470670626309166
Mn,4,Ridge,none,0.9511376139655225,68.87621982955321,39.74845846975108,0.6720143825982309
Mn,4,MLP,none,0.5653642340242566,205.42093370847246,85.15917549886618,0.44612134366972434
Mn,4,RandomForest,winsorize_1_99,0.8968919905507542,100.05255178785794,35.32482763636356,0.6698448350090298
Mn,4,ExtraTrees,winsorize_1_99,0.941946360010753,75.07523424393523,31.413316727272584,0.7101730803507251
Mn,4,KNN,winsorize_1_99,0.927991376859927,83.61308003136699,34.94003267124191,0.734416355650249
Mn,4,Ridge,winsorize_1_99,0.9088984133324969,94.04699829277081,49.14783142503723,0.7756511051040118
Mn,4,MLP,winsorize_1_99,0.6702187612535749,178.9348529493838,77.20718816818426,0.6231699494208973
Mn,5,RandomForest,none,0.8512013846920288,96.08717152811813,33.79154545454548,0.44337817904727217
Mn,5,ExtraTrees,none,0.8417155294255627,99.10261597444914,34.68634072727264,0.5621489640274403
Mn,5,KNN,none,0.7162131077064307,132.69731353811702,37.83587847419202,0.6496833820625284
Mn,5,Ridge,none,0.9318719904934534,65.01728268488009,39.07564105645784,0.6659612561102569
Mn,5,MLP,none,0.20423469339556155,222.20737302790127,77.66734694281784,0.5436600122432423
Mn,5,RandomForest,winsorize_1_99,0.8874597011753775,83.56414934484796,31.786554545454546,0.40428574566052644
Mn,5,ExtraTrees,winsorize_1_99,0.8944529815805009,80.92616298187035,33.21867236363627,0.4466271441605194
Mn,5,KNN,winsorize_1_99,0.8676536439086081,90.61956199956664,33.396486124663625,0.6420125108758005
Mn,5,Ridge,winsorize_1_99,0.9590320594931905,50.41828056183979,33.07119879144342,0.5569838270916889
Mn,5,MLP,winsorize_1_99,0.1547465374698097,229.01263504622275,79.69971582588208,0.549299349539517
Mn,6,RandomForest,none,0.8871339580584577,124.8615120042566,35.17736363636361,0.15250306010099032
Mn,6,ExtraTrees,none,0.8236454917018553,156.07747313114263,51.53642218181808,0.6660281533528023
Mn,6,KNN,none,0.8047693828750841,164.2180556067846,49.99578952506332,0.5176668501807523
Mn,6,Ridge,none,0.8171713948553407,158.91650860897505,48.84658792092938,0.5379436914600365
Mn,6,MLP,none,0.831046020445534,152.76756449335554,47.44531192390256,0.37513872844293356
Mn,6,RandomForest,winsorize_1_99,0.8890680357107955,123.78707291749045,37.61187999999995,-0.21885513296115455
Mn,6,ExtraTrees,winsorize_1_99,0.8533347220369635,142.33463661553654,41.83426218181805,0.2710091439643329
Mn,6,KNN,winsorize_1_99,0.7801723390863959,174.25614877863777,61.520813508391754,0.514147621153673
Mn,6,Ridge,winsorize_1_99,0.8218459757476071,156.87175691891002,59.93079999853621,0.1926753324882376
Mn,6,MLP,winsorize_1_99,0.7931327249124898,169.04130585783685,58.36327641892637,0.38319270894819885
Mn,7,RandomForest,none,-0.5976662402560227,184.4704605443795,50.76456981818178,0.8651035317710072
Mn,7,ExtraTrees,none,0.117963590845938,137.06515423050084,48.06936654545461,0.890164467721078
Mn,7,KNN,none,0.19540099458732685,130.91021873982925,44.306938964814364,0.8349972498550642
Mn,7,Ridge,none,0.20359577318250888,130.24185735941808,53.64792313298637,0.854400120613521
Mn,7,MLP,none,0.5002468636540482,103.1719328974345,48.41491239726886,0.6989049207894905
Mn,7,RandomForest,winsorize_1_99,-0.7550177549994184,193.34126690439504,52.03795854545452,0.868346991450068
Mn,7,ExtraTrees,winsorize_1_99,-0.3588148863717717,170.12335971704846,53.46435963636367,0.9022091715751295
Mn,7,KNN,winsorize_1_99,0.35923012917344377,116.82474568643919,43.32872486337428,0.8475562601421107
Mn,7,Ridge,winsorize_1_99,-0.06216191122430614,150.41084970270512,67.88851182964605,0.8782845995444429
Mn,7,MLP,winsorize_1_99,0.25781556056472654,125.73023439640326,59.542259449634216,0.8101559592667513
Mn,8,RandomForest,none,0.9558838795314517,52.723157717744854,22.282324000000035,0.7862753710742799
Mn,8,ExtraTrees,none,0.9883409932519771,27.104009018264968,17.26415636363635,0.8178315448824183
Mn,8,KNN,none,0.9607446466625268,49.73386391998174,22.355351721367555,0.7862173219745843
Mn,8,Ridge,none,0.9453730129030713,58.668688552452856,32.858399502293,0.820106797854093
Mn,8,MLP,none,0.9566470698953938,52.26512387961711,29.322234389728536,0.7105243134207797
Mn,8,RandomForest,winsorize_1_99,0.981454032425522,34.18436400977916,19.170527636363627,0.7898243291254884
Mn,8,ExtraTrees,winsorize_1_99,0.9916657326103843,22.915876405664076,15.766937818181965,0.8191424488224401
Mn,8,KNN,winsorize_1_99,0.9713760133755428,42.4685874817796,22.664548848977,0.7915024938805348
Mn,8,Ridge,winsorize_1_99,0.9560464995040661,52.62589447079778,32.825701642478215,0.7980139802244427
Mn,8,MLP,winsorize_1_99,0.9696335758812245,43.7420953585474,23.157444500994735,0.5832567741444106
Mn,9,RandomForest,none,0.7088486379326033,168.73076540807077,58.10343345454546,0.8779725946208234
Mn,9,ExtraTrees,none,0.6858898762790027,175.2571844819665,58.46123781818185,0.8998699026362097
Mn,9,KNN,none,0.6136006937592203,194.38065109794482,61.53543905553387,0.8680552198547499
Mn,9,Ridge,none,0.6523744154295561,184.37020119146322,65.03989552719376,0.9095939495996379
Mn,9,MLP,none,0.6627529759309502,181.59710741456746,62.88232177705348,0.8067981811778793
Mn,9,RandomForest,winsorize_1_99,0.6937182844872318,173.05948181338368,62.52726363636367,0.9074053812899467
Mn,9,ExtraTrees,winsorize_1_99,0.6958425753002012,172.45828965397862,59.26536581818185,0.918897218531591
Mn,9,KNN,winsorize_1_99,0.5735024621307387,204.21758105496264,64.96949516635479,0.86181548904733
Mn,9,Ridge,winsorize_1_99,0.6516412366979814,184.5645268050909,72.59437969157733,0.8962679166348275
Mn,9,MLP,winsorize_1_99,0.6920091755204704,173.54166214126357,64.18611884999024,0.8090615712168601
Mn,10,RandomForest,none,0.7938236366965036,71.90572176329567,31.95700363636364,0.7443337784292573
Mn,10,ExtraTrees,none,0.8226916967548584,66.68198958813828,31.308304363636385,0.7698568241734683
Mn,10,KNN,none,0.7788272297893912,74.4748849937365,30.671298524166374,0.8402846304459496
Mn,10,Ridge,none,0.8328386149187101,64.74585837714395,34.911461565113605,0.841271562621577
Mn,10,MLP,none,0.7918577733543393,72.24771408158693,43.83884461696921,0.7333525482920399
Mn,10,RandomForest,winsorize_1_99,0.792301029496372,72.17074433047019,32.07304654545456,0.7456451325823167
Mn,10,ExtraTrees,winsorize_1_99,0.8177004649075696,67.61402549175901,31.564239272727335,0.7558693026182187
Mn,10,KNN,winsorize_1_99,0.7766148779980611,74.8464376608034,32.0182643227609,0.8479014941073297
Mn,10,Ridge,winsorize_1_99,0.7910970086211179,72.3796272021378,41.13771906729161,0.8127181305989964
Mn,10,MLP,winsorize_1_99,0.65823689195259,92.57774599654996,48.17678983941124,0.7293873615974678
Mn,11,RandomForest,none,0.9507813861894596,56.75147320664645,26.990165454545487,0.5452731922274674
Mn,11,ExtraTrees,none,0.9563494665175688,53.44501812781764,27.577167636363683,0.7053005949553772
Mn,11,KNN,none,0.9557624847376376,53.80316369816964,27.920239471261084,0.6984959320343294
Mn,11,Ridge,none,0.9177795413823359,73.35038508862884,42.651400124416504,0.681554130663037
Mn,11,MLP,none,0.3361150721788859,208.429340931884,88.316891408121,0.5191997942710886
Mn,11,RandomForest,winsorize_1_99,0.970403781679961,44.00789157228782,23.85072581818183,0.5383339110343377
Mn,11,ExtraTrees,winsorize_1_99,0.9630306157121405,49.18510009900551,25.510777454545657,0.6369668586550427
Mn,11,KNN,winsorize_1_99,0.9705686794914468,43.885123501696654,25.37222331972925,0.7038692114949142
Mn,11,Ridge,winsorize_1_99,0.9523455685228368,55.84240282544265,35.896912604939374,0.6678908476609884
Mn,11,MLP,winsorize_1_99,0.9340912273073955,65.67257770711943,39.86658432784461,0.5487755536998336
Mn,12,RandomForest,none,0.9008552364604211,76.5549732055164,30.359713454545457,0.7748339331038612
Mn,12,ExtraTrees,none,0.8490595506100097,94.45856368276115,43.99829563636377,0.8218079207392133
Mn,12,KNN,none,0.8884860230341141,81.19011759183843,32.920970779291785,0.7559681083935612
Mn,12,Ridge,none,0.8729869961022204,86.64881183065161,37.44054846360009,0.7517496282555604
Mn,12,MLP,none,0.764991543267689,117.86375238198667,53.21074243386827,0.34768839992601697
Mn,12,RandomForest,winsorize_1_99,0.9029716846921948,75.73345387793732,30.318520000000007,0.7784475650973585
Mn,12,ExtraTrees,winsorize_1_99,0.8831671980689608,83.10380603184566,39.85258581818183,0.8191400703854865
Mn,12,KNN,winsorize_1_99,0.8437545645354428,96.10416009886016,39.04966624638278,0.7383012429996805
Mn,12,Ridge,winsorize_1_99,0.8097876357984624,106.03711177112008,56.6840873485701,0.7693505311913249
Mn,12,MLP,winsorize_1_99,0.6190882842635548,150.05507333118933,65.73134037613083,0.37037303378197156
Mn,13,RandomForest,none,0.7468924834956248,132.4806763989902,42.222587272727296,0.8414360477553682
Mn,13,ExtraTrees,none,0.7180712272111116,139.820134633733,41.78464690909092,0.8679005877532815
Mn,13,KNN,none,0.6433815641597764,157.25407593952792,48.06014529488019,0.8440213316931324
Mn,13,Ridge,none,0.6655985099528209,152.27693172327298,48.36340102144817,0.8379179500037278
Mn,13,MLP,none,0.38850135582678913,205.9196373674113,79.51724680438481,0.6850591264238043
Mn,13,RandomForest,winsorize_1_99,0.7632358952556921,128.13210054789525,41.65939781818185,0.842866181096505
Mn,13,ExtraTrees,winsorize_1_99,0.7313905402021174,136.47737705683437,43.080701818181836,0.8892077317357934
Mn,13,KNN,winsorize_1_99,0.6025715474268429,166.0081819568282,56.451116593933584,0.8544674162562942
Mn,13,Ridge,winsorize_1_99,0.6842719800938266,147.96417550912736,53.588522714354845,0.8286080073655114
Mn,13,MLP,winsorize_1_99,0.4236630925419833,199.91170880393088,82.67167952870871,0.7562538122110191
Mn,14,RandomForest,none,0.7364778364620359,141.25372695408993,43.12044872727272,0.8400495966220077
Mn,14,ExtraTrees,none,0.7444319491491138,139.1056026439716,42.39837381818176,0.8260159525343305
Mn,14,KNN,none,0.6896862575479394,153.28224277147976,50.889656546180035,0.8511764105938798
Mn,14,Ridge,none,0.6966626885024356,151.54941292840272,49.33535434780688,0.8566761409271401
Mn,14,MLP,none,0.5287095244318926,188.90161601847632,73.90731155407566,0.7352699830876784
Mn,14,RandomForest,winsorize_1_99,0.7500457354328642,137.56932840516697,42.2224970909091,0.8264496911709772
Mn,14,ExtraTrees,winsorize_1_99,0.7499244469452904,137.60270161478215,41.20003272727269,0.8286071126401271
Mn,14,KNN,winsorize_1_99,0.6788723989291076,155.93017245241,52.955137500531556,0.8521379434719822
Mn,14,Ridge,winsorize_1_99,0.6980612703480722,151.19963872307378,56.29889284591814,0.8248746577957782
Mn,14,MLP,winsorize_1_99,0.5913871563084273,175.89251083511155,71.3752066894474,0.7066200466483965
Mn,15,RandomForest,none,0.8773599410407819,78.73042334617087,30.812752363636445,0.7050578434678993
Mn,15,ExtraTrees,none,0.861102513960616,83.78641414575289,34.86113963636364,0.6711707705879412
Mn,15,KNN,none,0.8220892476270364,94.82601708278648,37.11134923347797,0.7667206056281024
Mn,15,Ridge,none,0.7995607893429608,100.65092101669437,41.62782086471557,0.7025450453617819
Mn,15,MLP,none,0.8040462705425435,99.5183525900268,39.170408250322154,0.4491782880774654
Mn,15,RandomForest,winsorize_1_99,0.8782504137620206,78.44407719261521,30.487114545454606,0.7023933204766302
Mn,15,ExtraTrees,winsorize_1_99,0.8701933094071469,80.99812213503395,33.1835890909091,0.6486657256838241
Mn,15,KNN,winsorize_1_99,0.8043742712007874,99.43502741850253,39.10831335739326,0.7721898356615375
Mn,15,Ridge,winsorize_1_99,0.8083568642637601,98.41766240882448,46.63774920106154,0.6788125089585092
Mn,15,MLP,winsorize_1_99,0.7923019608513495,102.45722984994576,47.59353858682164,0.5743687224111385
Mn,16,RandomForest,none,0.7104317798536968,139.80712526125163,37.706192363636404,0.8369573322177709
Mn,16,ExtraTrees,none,0.744996275211985,131.19797124956892,36.36821018181815,0.8580386404786955
Mn,16,KNN,none,0.6785661564517058,147.29895239621015,40.80389311033255,0.8316460227776432
Mn,16,Ridge,none,0.6948285823166758,143.52441488262684,39.35887067372191,0.8427371103964537
Mn,16,MLP,none,0.5788644113674598,168.60281805448693,61.02333088653171,0.7015302360106068
Mn,16,RandomForest,winsorize_1_99,0.7269095642284926,135.77102685342942,37.453196727272775,0.8402277324952706
Mn,16,ExtraTrees,winsorize_1_99,0.7336129561826,134.0943275044419,36.08709090909088,0.8606578017879499
Mn,16,KNN,winsorize_1_99,0.6586514673355466,151.79339608092866,43.23897936396478,0.8439705175738492
Mn,16,Ridge,winsorize_1_99,0.7082956540753994,140.32185172887856,43.94891211049222,0.830293085799136
Mn,16,MLP,winsorize_1_99,0.6335620301513167,157.2729712176403,61.19002505203512,0.6947693306400783
Mn,17,RandomForest,none,0.5230627866476474,180.57318241846727,55.34686363636363,0.7857444552385818
Mn,17,ExtraTrees,none,0.6480396252866396,155.12062034572432,43.7102047272726,0.8411825438243309
Mn,17,KNN,none,0.6663806563067407,151.02479642924615,49.962797441901714,0.8250394693375187
Mn,17,Ridge,none,0.7882334034033358,120.32375470526915,45.038652771280034,0.8056082966745931
Mn,17,MLP,none,0.8484421467665737,101.79158332278732,46.89658186894731,0.6347059098894066
Mn,17,RandomForest,winsorize_1_99,0.48531111958713447,187.58367500438675,56.53004254545453,0.8172383379286707
Mn,17,ExtraTrees,winsorize_1_99,0.4162696047465665,199.76932451751796,49.153405818181724,0.8212755510470519
Mn,17,KNN,winsorize_1_99,0.7215539603893428,137.9727021143986,48.03027859298244,0.8271097365008551
Mn,17,Ridge,winsorize_1_99,0.7028542530256761,142.5303680094019,57.16696001161113,0.8175796890879934
Mn,17,MLP,winsorize_1_99,0.805539637700538,115.30235892563005,43.47573352009459,0.607120866750938
Mn,18,RandomForest,none,0.9018961871750241,91.04977861189414,35.705912,0.6989307232245088
Mn,18,ExtraTrees,none,0.9315812894126821,76.03672333159261,33.60882727272713,0.7948204559420944
Mn,18,KNN,none,0.9017836082750583,91.10200565911244,37.797002813163566,0.7558131305303176
Mn,18,Ridge,none,0.9386076331859126,72.02663726577534,39.87754470567153,0.7566168565915381
Mn,18,MLP,none,0.5958688292938727,184.79793982613225,74.33103703697974,0.6162197618772229
Mn,18,RandomForest,winsorize_1_99,0.9168220211672582,83.83784999120304,32.9761207272727,0.7047104176165997
Mn,18,ExtraTrees,winsorize_1_99,0.925547205254937,79.31885805720543,33.54715890909093,0.8060656066184713
Mn,18,KNN,winsorize_1_99,0.8954327677723308,94.0012778163748,40.85799172317846,0.7496974220295238
Mn,18,Ridge,winsorize_1_99,0.9511363140838993,64.25827498696269,38.939922467857016,0.7662599340663444
Mn,18,MLP,winsorize_1_99,0.7083187218682845,156.99659305822513,63.326878265454326,0.6036156727162872
Mn,19,RandomForest,none,0.6831039331070111,211.44790032540342,67.50084400000001,0.8643617817407769
Mn,19,ExtraTrees,none,0.7416689547757636,190.91201128312946,63.91400399999997,0.8789798446040915
Mn,19,KNN,none,0.6628502758065007,218.10034713366247,69.8301223539925,0.8123300795750945
Mn,19,Ridge,none,0.7369440845067274,192.64998905860264,67.45318168825504,0.8753825140437502
Mn,19,MLP,none,0.7145724384874423,200.67483107233969,77.16296196570715,0.6074768481747833
Mn,19,RandomForest,winsorize_1_99,0.7451191411080651,189.63284619493896,61.189559636363605,0.8575096383186148
Mn,19,ExtraTrees,winsorize_1_99,0.7893326069616032,172.4025213269021,58.35670654545453,0.8725076743896786
Mn,19,KNN,winsorize_1_99,0.6974108259237645,206.61966135611988,65.77887803416836,0.8134192785878444
Mn,19,Ridge,winsorize_1_99,0.7615907321561975,183.40303552547556,63.4606571550023,0.8397336231142114
Mn,19,MLP,winsorize_1_99,0.7729087672272986,178.9967461749356,69.29913123146225,0.5701785610306856
Mn,20,RandomForest,none,0.9145606816282108,84.55125650783835,36.914157454545624,0.7420995492268065
Mn,20,ExtraTrees,none,0.899927847741356,91.50562647271916,36.14120800000012,0.8044724907621832
Mn,20,KNN,none,0.8823887404619337,99.20090381833754,37.5135634404754,0.7857378029585583
Mn,20,Ridge,none,0.9031472109995151,90.02170707501693,45.059293939330125,0.7608115402137872
Mn,20,MLP,none,0.8641000769653168,106.63524814579121,50.995760495203854,0.3696511632373253
Mn,20,RandomForest,winsorize_1_99,0.9322711375750607,75.27973283881032,35.083726545454695,0.7450215320867258
Mn,20,ExtraTrees,winsorize_1_99,0.9390366901776109,71.42092117926053,32.71956400000011,0.7814013959060476
Mn,20,KNN,winsorize_1_99,0.8899991047268105,95.93769688473915,38.686915762329406,0.7672198619502794
Mn,20,Ridge,winsorize_1_99,0.9030166303757595,90.08237198351368,48.54185584165847,0.772757990457613
Mn,20,MLP,winsorize_1_99,0.9085932901746812,87.45410849234163,48.14588120288435,0.6747498323252203
Mn,21,RandomForest,none,0.772121529078009,112.35784328245121,36.96220727272732,0.6758083041022735
Mn,21,ExtraTrees,none,0.8037198977117518,104.27732547830078,33.08657745454554,0.7518437569557785
Mn,21,KNN,none,0.7838346735761343,109.43210732878696,34.82307307448922,0.7504783342962847
Mn,21,Ridge,none,0.9145744200102633,68.79323205276627,39.68187451746279,0.7696387332403799
Mn,21,MLP,none,0.8386501832311061,94.54443791876463,49.28878124451352,0.5914354011173868
Mn,21,RandomForest,winsorize_1_99,0.8172516974008066,100.61863512243843,35.29726872727277,0.6496912908078587
Mn,21,ExtraTrees,winsorize_1_99,0.8897083373739767,78.16693583076214,29.217513454545575,0.6807754461600084
Mn,21,KNN,winsorize_1_99,0.8186850728778866,100.22326017157513,32.544983094578306,0.7419558390077071
Mn,21,Ridge,winsorize_1_99,0.9456238213337509,54.88530575490285,33.410003928369804,0.7242213821352694
Mn,21,MLP,winsorize_1_99,0.9304908158620169,62.05443724613482,32.40211486979044,0.6458838980997952
Mn,22,RandomForest,none,0.7340764965375635,170.1108518935416,51.79974436363636,0.7369940130380603
Mn,22,ExtraTrees,none,0.7084091459665467,178.13145139357798,54.05511890909095,0.7803412701613242
Mn,22,KNN,none,0.6421915678679783,197.32356039852252,65.5247793629485,0.7542418560183117
Mn,22,Ridge,none,0.745080639371148,166.55400021253203,59.83475704847063,0.8418984794888733
Mn,22,MLP,none,0.7514560558213168,164.4580931893194,63.5657091286523,0.8208754205922485
Mn,22,RandomForest,winsorize_1_99,0.7912375002190521,150.72312913283727,47.08001127272726,0.744450408343244
Mn,22,ExtraTrees,winsorize_1_99,0.7883593550103958,151.7585595704731,45.626922909090865,0.7762181085852128
Mn,22,KNN,winsorize_1_99,0.6686113900837829,189.8988987474861,66.82050364428628,0.7760270809054225
Mn,22,Ridge,winsorize_1_99,0.7493134013431991,165.1654543803784,62.6976731262667,0.8366220225746472
Mn,22,MLP,winsorize_1_99,0.7510068104185642,164.6066558249532,64.30150201776969,0.8110084655765997
Mn,23,RandomForest,none,0.29760014508132837,187.0329799936308,58.61679163636356,0.7756154330517875
